State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield_tons_per_ha,area_percentile,State_Name_enc,Season_enc,Crop_enc
Andhra Pradesh,ANANTAPUR,1997,Kharif,Other Kharif pulses,800.0,100.0,0.125,0.5699,1,1,74
Andhra Pradesh,ANANTAPUR,1997,Kharif,Ragi,6700.0,11800.0,1.7612,0.8299,1,1,90
Andhra Pradesh,ANANTAPUR,1997,Kharif,Rice,35600.0,75400.0,2.118,0.603,1,1,95
Andhra Pradesh,ANANTAPUR,1997,Kharif,Sugarcane,700.0,72900.0,104.1429,0.4804,1,1,106
Andhra Pradesh,ANANTAPUR,1997,Kharif,Sunflower,35900.0,11100.0,0.3092,0.9674,1,1,107
Andhra Pradesh,ANANTAPUR,1997,Kharif,Tobacco,200.0,200.0,1.0,0.6739,1,1,111
Andhra Pradesh,ANANTAPUR,1997,Rabi,Dry chillies,100.0,100.0,1.0,0.2813,1,2,37
Andhra Pradesh,ANANTAPUR,1997,Rabi,Gram,28000.0,14800.0,0.5286,0.8187,1,2,41
Andhra Pradesh,ANANTAPUR,1997,Rabi,Groundnut,20200.0,21700.0,1.0743,0.8915,1,2,43
Andhra Pradesh,ANANTAPUR,1997,Rabi,Horse-gram,600.0,200.0,0.3333,0.4519,1,2,45
Andhra Pradesh,ANANTAPUR,1997,Rabi,Jowar,18800.0,9400.0,0.5,0.7957,1,2,48
Andhra Pradesh,ANANTAPUR,1997,Rabi,Korra,100.0,100.0,1.0,0.4603,1,2,53
Andhra Pradesh,ANANTAPUR,1997,Rabi,Maize,600.0,2400.0,4.0,0.3894,1,2,59
Andhra Pradesh,ANANTAPUR,1997,Rabi,Ragi,600.0,1000.0,1.6667,0.5782,1,2,90
Andhra Pradesh,ANANTAPUR,1997,Rabi,Rice,18000.0,37300.0,2.0722,0.4903,1,2,95
Andhra Pradesh,ANANTAPUR,1997,Rabi,Sunflower,30100.0,11100.0,0.3688,0.9601,1,2,107
Andhra Pradesh,ANANTAPUR,1997,Rabi,Wheat,300.0,200.0,0.6667,0.1379,1,2,119
Andhra Pradesh,ANANTAPUR,1998,Kharif,Arhar/Tur,27400.0,9100.0,0.3321,0.9304,1,1,3
Andhra Pradesh,ANANTAPUR,1998,Kharif,Bajra,2600.0,1900.0,0.7308,0.5452,1,1,6
Andhra Pradesh,ANANTAPUR,1998,Kharif,Castor seed,3200.0,1000.0,0.3125,0.868,1,1,25
Andhra Pradesh,ANANTAPUR,1998,Kharif,Cotton(lint),14000.0,12900.0,0.9214,0.6811,1,1,33
Andhra Pradesh,ANANTAPUR,1998,Kharif,Dry chillies,4000.0,10000.0,2.5,0.9189,1,1,37
Andhra Pradesh,ANANTAPUR,1998,Kharif,Groundnut,755200.0,867800.0,1.1491,0.9992,1,1,43
Andhra Pradesh,ANANTAPUR,1998,Kharif,Horse-gram,2300.0,900.0,0.3913,0.7295,1,1,45
Andhra Pradesh,ANANTAPUR,1998,Kharif,Jowar,3700.0,5800.0,1.5676,0.5653,1,1,48
Andhra Pradesh,ANANTAPUR,1998,Kharif,Korra,4600.0,3400.0,0.7391,0.9524,1,1,53
Andhra Pradesh,ANANTAPUR,1998,Kharif,Maize,3300.0,6700.0,2.0303,0.6316,1,1,59
Andhra Pradesh,ANANTAPUR,1998,Kharif,Moong(Green Gram),2100.0,1300.0,0.619,0.7334,1,1,63
Andhra Pradesh,ANANTAPUR,1998,Kharif,Other Kharif pulses,2000.0,300.0,0.15,0.7461,1,1,74
Andhra Pradesh,ANANTAPUR,1998,Kharif,Ragi,7000.0,14900.0,2.1286,0.8343,1,1,90
Andhra Pradesh,ANANTAPUR,1998,Kharif,Rice,38300.0,96800.0,2.5274,0.6182,1,1,95
Andhra Pradesh,ANANTAPUR,1998,Kharif,Sunflower,21300.0,12200.0,0.5728,0.944,1,1,107
Andhra Pradesh,ANANTAPUR,1998,Rabi,Dry chillies,200.0,200.0,1.0,0.412,1,2,37
Andhra Pradesh,ANANTAPUR,1998,Rabi,Gram,26200.0,25900.0,0.9885,0.8101,1,2,41
Andhra Pradesh,ANANTAPUR,1998,Rabi,Groundnut,25900.0,35800.0,1.3822,0.9127,1,2,43
Andhra Pradesh,ANANTAPUR,1998,Rabi,Horse-gram,700.0,500.0,0.7143,0.485,1,2,45
Andhra Pradesh,ANANTAPUR,1998,Rabi,Jowar,14800.0,22100.0,1.4932,0.7631,1,2,48
Andhra Pradesh,ANANTAPUR,1998,Rabi,Maize,300.0,1600.0,5.3333,0.3065,1,2,59
Andhra Pradesh,ANANTAPUR,1998,Rabi,Ragi,700.0,1200.0,1.7143,0.5992,1,2,90
Andhra Pradesh,ANANTAPUR,1998,Rabi,Rice,26600.0,63900.0,2.4023,0.5556,1,2,95
Andhra Pradesh,ANANTAPUR,1998,Rabi,Sunflower,13500.0,3300.0,0.2444,0.9182,1,2,107
Andhra Pradesh,ANANTAPUR,1998,Rabi,Wheat,400.0,200.0,0.5,0.1558,1,2,119
Andhra Pradesh,ANANTAPUR,1998,Whole Year,Sugarcane,700.0,65900.0,94.1429,0.4804,1,4,106
Andhra Pradesh,ANANTAPUR,1998,Whole Year,Tobacco,100.0,100.0,1.0,0.5817,1,4,111
Andhra Pradesh,ANANTAPUR,1999,Kharif,Bajra,1635.0,889.0,0.5437,0.5005,1,1,6
Andhra Pradesh,ANANTAPUR,1999,Kharif,Castor seed,1880.0,355.0,0.1888,0.8275,1,1,25
Andhra Pradesh,ANANTAPUR,1999,Kharif,Cotton(lint),9453.0,10510.0,1.1118,0.6415,1,1,33
Andhra Pradesh,ANANTAPUR,1999,Kharif,Groundnut,694865.0,249457.0,0.359,0.9986,1,1,43
Andhra Pradesh,ANANTAPUR,1999,Kharif,Horse-gram,1762.0,495.0,0.2809,0.6771,1,1,45
Andhra Pradesh,ANANTAPUR,1999,Kharif,Jowar,11131.0,14582.0,1.31,0.722,1,1,48
Andhra Pradesh,ANANTAPUR,1999,Kharif,Maize,3358.0,9540.0,2.841,0.6346,1,1,59
Andhra Pradesh,ANANTAPUR,1999,Kharif,Masoor,23117.0,3861.0,0.167,0.94,1,1,61
Andhra Pradesh,ANANTAPUR,1999,Kharif,Moong(Green Gram),1546.0,1098.0,0.7102,0.698,1,1,63
Andhra Pradesh,ANANTAPUR,1999,Kharif,Ragi,6215.0,11467.0,1.8451,0.8214,1,1,90
Andhra Pradesh,ANANTAPUR,1999,Kharif,Rice,37991.0,105082.0,2.766,0.6164,1,1,95
Andhra Pradesh,ANANTAPUR,1999,Kharif,Sesamum,8.0,2.0,0.25,0.0485,1,1,102
Andhra Pradesh,ANANTAPUR,1999,Kharif,Urad,4.0,2.0,0.5,0.0284,1,1,116
Andhra Pradesh,ANANTAPUR,1999,Rabi,Bajra,99.0,54.0,0.5455,0.2313,1,2,6
Andhra Pradesh,ANANTAPUR,1999,Rabi,Gram,26835.0,9365.0,0.349,0.8133,1,2,41
Andhra Pradesh,ANANTAPUR,1999,Rabi,Groundnut,21785.0,25358.0,1.164,0.8993,1,2,43
Andhra Pradesh,ANANTAPUR,1999,Rabi,Horse-gram,1071.0,327.0,0.3053,0.57,1,2,45
Andhra Pradesh,ANANTAPUR,1999,Rabi,Jowar,21487.0,30576.0,1.423,0.8113,1,2,48
Andhra Pradesh,ANANTAPUR,1999,Rabi,Linseed,12.0,1.0,0.0833,0.1258,1,2,57
Andhra Pradesh,ANANTAPUR,1999,Rabi,Maize,455.0,2203.0,4.8418,0.3534,1,2,59
Andhra Pradesh,ANANTAPUR,1999,Rabi,Masoor,98.0,10.0,0.102,0.1917,1,2,61
Andhra Pradesh,ANANTAPUR,1999,Rabi,Moong(Green Gram),1.0,1.0,1.0,0.0047,1,2,63
Andhra Pradesh,ANANTAPUR,1999,Rabi,Ragi,734.0,1180.0,1.6076,0.6062,1,2,90
Andhra Pradesh,ANANTAPUR,1999,Rabi,Rice,20258.0,45669.0,2.2544,0.5126,1,2,95
Andhra Pradesh,ANANTAPUR,1999,Rabi,Safflower,881.0,145.0,0.1646,0.6088,1,2,98
Andhra Pradesh,ANANTAPUR,1999,Rabi,Sesamum,10.0,2.0,0.2,0.0561,1,2,102
Andhra Pradesh,ANANTAPUR,1999,Rabi,Wheat,439.0,294.0,0.6697,0.1603,1,2,119
Andhra Pradesh,ANANTAPUR,1999,Whole Year,Dry chillies,5199.0,5759.0,1.1077,0.9394,1,4,37
Andhra Pradesh,ANANTAPUR,1999,Whole Year,Onion,1770.0,32364.0,18.2847,0.9052,1,4,67
Andhra Pradesh,ANANTAPUR,1999,Whole Year,Sugarcane,884.0,83126.0,94.0339,0.5089,1,4,106
Andhra Pradesh,ANANTAPUR,2000,Kharif,Arhar/Tur,30693.0,7888.0,0.257,0.9357,1,1,3
Andhra Pradesh,ANANTAPUR,2000,Kharif,Bajra,2477.0,1449.0,0.585,0.5421,1,1,6
Andhra Pradesh,ANANTAPUR,2000,Kharif,Castor seed,9315.0,2831.0,0.3039,0.915,1,1,25
Andhra Pradesh,ANANTAPUR,2000,Kharif,Cotton(lint),12025.0,16128.0,1.3412,0.6668,1,1,33
Andhra Pradesh,ANANTAPUR,2000,Kharif,Dry chillies,3755.0,10146.0,2.702,0.9131,1,1,37
Andhra Pradesh,ANANTAPUR,2000,Kharif,Gram,21.0,14.0,0.6667,0.0978,1,1,41
Andhra Pradesh,ANANTAPUR,2000,Kharif,Groundnut,791559.0,884963.0,1.118,0.9994,1,1,43
Andhra Pradesh,ANANTAPUR,2000,Kharif,Horse-gram,601.0,215.0,0.3577,0.4523,1,1,45
Andhra Pradesh,ANANTAPUR,2000,Kharif,Jowar,5071.0,14351.0,2.83,0.6128,1,1,48
Andhra Pradesh,ANANTAPUR,2000,Kharif,Korra,1626.0,1143.0,0.703,0.9048,1,1,53
Andhra Pradesh,ANANTAPUR,2000,Kharif,Maize,3475.0,9049.0,2.604,0.6395,1,1,59
Andhra Pradesh,ANANTAPUR,2000,Kharif,Moong(Green Gram),1744.0,774.0,0.4438,0.7113,1,1,63
Andhra Pradesh,ANANTAPUR,2000,Kharif,Onion,1103.0,15470.0,14.0254,0.8605,1,1,67
Andhra Pradesh,ANANTAPUR,2000,Kharif,Other Kharif pulses,3167.0,559.0,0.1765,0.8084,1,1,74
Andhra Pradesh,ANANTAPUR,2000,Kharif,other misc. pulses,1292.0,214.0,0.1656,0.9143,1,1,122
Andhra Pradesh,ANANTAPUR,2000,Kharif,Ragi,6613.0,16923.0,2.5591,0.8285,1,1,90
Andhra Pradesh,ANANTAPUR,2000,Kharif,Rice,39905.0,117680.0,2.949,0.6255,1,1,95
Andhra Pradesh,ANANTAPUR,2000,Kharif,Samai,21.0,5.0,0.2381,0.2069,1,1,99
Andhra Pradesh,ANANTAPUR,2000,Kharif,Sesamum,5.0,1.0,0.2,0.0337,1,1,102
Andhra Pradesh,ANANTAPUR,2000,Kharif,Small millets,1647.0,1148.0,0.697,0.7459,1,1,103
Andhra Pradesh,ANANTAPUR,2000,Kharif,Sunflower,30606.0,24590.0,0.8034,0.9606,1,1,107
Andhra Pradesh,ANANTAPUR,2000,Kharif,Urad,135.0,8.0,0.0593,0.2491,1,1,116
Andhra Pradesh,ANANTAPUR,2000,Rabi,Arhar/Tur,35.0,9.0,0.2571,0.0772,1,2,3
Andhra Pradesh,ANANTAPUR,2000,Rabi,Bajra,317.0,185.0,0.5836,0.336,1,2,6
Andhra Pradesh,ANANTAPUR,2000,Rabi,Dry chillies,71.0,81.0,1.1408,0.2249,1,2,37
Andhra Pradesh,ANANTAPUR,2000,Rabi,Gram,33858.0,22685.0,0.67,0.8388,1,2,41
Andhra Pradesh,ANANTAPUR,2000,Rabi,Groundnut,23048.0,23832.0,1.034,0.904,1,2,43
Andhra Pradesh,ANANTAPUR,2000,Rabi,Horse-gram,377.0,80.0,0.2122,0.3802,1,2,45
Andhra Pradesh,ANANTAPUR,2000,Rabi,Jowar,15242.0,16980.0,1.114,0.7664,1,2,48
Andhra Pradesh,ANANTAPUR,2000,Rabi,Korra,96.0,67.0,0.6979,0.4365,1,2,53
Andhra Pradesh,ANANTAPUR,2000,Rabi,Linseed,8.0,2.0,0.25,0.1007,1,2,57
Andhra Pradesh,ANANTAPUR,2000,Rabi,Maize,399.0,2148.0,5.3835,0.3351,1,2,59
Andhra Pradesh,ANANTAPUR,2000,Rabi,Onion,482.0,11514.0,23.888,0.7216,1,2,67
Andhra Pradesh,ANANTAPUR,2000,Rabi,Ragi,909.0,1312.0,1.4433,0.6354,1,2,90
Andhra Pradesh,ANANTAPUR,2000,Rabi,Rice,22099.0,57236.0,2.59,0.5276,1,2,95
Andhra Pradesh,ANANTAPUR,2000,Rabi,Safflower,703.0,129.0,0.1835,0.5939,1,2,98
Andhra Pradesh,ANANTAPUR,2000,Rabi,Small millets,96.0,67.0,0.6979,0.2855,1,2,103
Andhra Pradesh,ANANTAPUR,2000,Rabi,Urad,363.0,292.0,0.8044,0.3752,1,2,116
Andhra Pradesh,ANANTAPUR,2000,Rabi,Wheat,520.0,297.0,0.5712,0.171,1,2,119
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Arecanut,252.0,696.0,2.7619,0.2451,1,4,2
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Banana,769.0,11693.0,15.2055,0.519,1,4,7
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Coconut,908.0,3896970.0,4291.8172,0.3815,1,4,28
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Coriander,8953.0,2266.0,0.2531,0.9668,1,4,32
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Potato,4.0,34.0,8.5,0.0358,1,4,87
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Sugarcane,284.0,25395.0,89.419,0.3604,1,4,106
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Sweet potato,28.0,379.0,13.5357,0.3399,1,4,108
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Tobacco,89.0,114.0,1.2809,0.5538,1,4,111
Andhra Pradesh,ANANTAPUR,2000,Whole Year,Turmeric,39.0,272.0,6.9744,0.4308,1,4,114
Andhra Pradesh,ANANTAPUR,2001,Kharif,Arhar/Tur,27942.0,7628.0,0.273,0.9318,1,1,3
Andhra Pradesh,ANANTAPUR,2001,Kharif,Bajra,1595.0,526.0,0.3298,0.4975,1,1,6
Andhra Pradesh,ANANTAPUR,2001,Kharif,Castor seed,3191.0,900.0,0.282,0.8676,1,1,25
Andhra Pradesh,ANANTAPUR,2001,Kharif,Cotton(lint),8552.0,9055.0,1.0588,0.6305,1,1,33
Andhra Pradesh,ANANTAPUR,2001,Kharif,Dry chillies,3765.0,7127.0,1.893,0.9143,1,1,37
Andhra Pradesh,ANANTAPUR,2001,Kharif,Gram,16.0,17.0,1.0625,0.0817,1,1,41
Andhra Pradesh,ANANTAPUR,2001,Kharif,Groundnut,758700.0,333828.0,0.44,0.9993,1,1,43
Andhra Pradesh,ANANTAPUR,2001,Kharif,Horse-gram,649.0,60.0,0.0924,0.47,1,1,45
Andhra Pradesh,ANANTAPUR,2001,Kharif,Jowar,3900.0,6720.0,1.7231,0.5742,1,1,48
Andhra Pradesh,ANANTAPUR,2001,Kharif,Korra,1434.0,627.0,0.4372,0.8651,1,1,53
Andhra Pradesh,ANANTAPUR,2001,Kharif,Maize,2667.0,7129.0,2.673,0.5974,1,1,59
Andhra Pradesh,ANANTAPUR,2001,Kharif,Moong(Green Gram),1511.0,730.0,0.4831,0.6954,1,1,63
Andhra Pradesh,ANANTAPUR,2001,Kharif,Onion,1165.0,19232.0,16.5082,0.8657,1,1,67
Andhra Pradesh,ANANTAPUR,2001,Kharif,Other Kharif pulses,2496.0,324.0,0.1298,0.7777,1,1,74
Andhra Pradesh,ANANTAPUR,2001,Kharif,Ragi,5124.0,12405.0,2.421,0.8022,1,1,90
Andhra Pradesh,ANANTAPUR,2001,Kharif,Rice,32878.0,95609.0,2.908,0.5894,1,1,95
Andhra Pradesh,ANANTAPUR,2001,Kharif,Small millets,1434.0,627.0,0.4372,0.7208,1,1,103
Andhra Pradesh,ANANTAPUR,2001,Kharif,Sunflower,51610.0,33580.0,0.6506,0.9819,1,1,107
Andhra Pradesh,ANANTAPUR,2001,Kharif,Urad,487.0,176.0,0.3614,0.4132,1,1,116
Andhra Pradesh,ANANTAPUR,2001,Rabi,Arhar/Tur,5.0,1.0,0.2,0.0198,1,2,3
Andhra Pradesh,ANANTAPUR,2001,Rabi,Bajra,27.0,9.0,0.3333,0.1273,1,2,6
Andhra Pradesh,ANANTAPUR,2001,Rabi,Dry chillies,108.0,168.0,1.5556,0.2973,1,2,37
Andhra Pradesh,ANANTAPUR,2001,Rabi,Gram,47894.0,50145.0,1.047,0.8835,1,2,41
Andhra Pradesh,ANANTAPUR,2001,Rabi,Groundnut,18773.0,29192.0,1.555,0.8848,1,2,43
Andhra Pradesh,ANANTAPUR,2001,Rabi,Horse-gram,417.0,226.0,0.542,0.3967,1,2,45
Andhra Pradesh,ANANTAPUR,2001,Rabi,Jowar,15170.0,17446.0,1.15,0.7654,1,2,48
Andhra Pradesh,ANANTAPUR,2001,Rabi,Linseed,5.0,1.0,0.2,0.0732,1,2,57
Andhra Pradesh,ANANTAPUR,2001,Rabi,Maize,447.0,2893.0,6.472,0.3514,1,2,59
Andhra Pradesh,ANANTAPUR,2001,Rabi,Moong(Green Gram),40.0,12.0,0.3,0.1835,1,2,63
Andhra Pradesh,ANANTAPUR,2001,Rabi,Onion,380.0,8465.0,22.2763,0.6671,1,2,67
Andhra Pradesh,ANANTAPUR,2001,Rabi,Other  Rabi pulses,1.0,1.0,1.0,0.0078,1,2,69
Andhra Pradesh,ANANTAPUR,2001,Rabi,Ragi,544.0,725.0,1.3327,0.5655,1,2,90
Andhra Pradesh,ANANTAPUR,2001,Rabi,Rice,38119.0,108906.0,2.857,0.6174,1,2,95
Andhra Pradesh,ANANTAPUR,2001,Rabi,Safflower,3768.0,528.0,0.1401,0.7502,1,2,98
Andhra Pradesh,ANANTAPUR,2001,Rabi,Sesamum,2.0,1.0,0.5,0.0133,1,2,102
Andhra Pradesh,ANANTAPUR,2001,Rabi,Urad,127.0,86.0,0.6772,0.243,1,2,116
Andhra Pradesh,ANANTAPUR,2001,Rabi,Wheat,307.0,213.0,0.6938,0.1399,1,2,119
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Arecanut,257.0,430.0,1.6732,0.2484,1,4,2
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Banana,1582.0,462.0,0.292,0.6661,1,4,7
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Coconut,851.0,3053700.0,3588.3666,0.3733,1,4,28
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Coriander,4741.0,1119.0,0.236,0.9523,1,4,32
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Sugarcane,490.0,42470.0,86.6735,0.4356,1,4,106
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Sweet potato,31.0,411.0,13.2581,0.3595,1,4,108
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Tobacco,111.0,111.0,1.0,0.6028,1,4,111
Andhra Pradesh,ANANTAPUR,2001,Whole Year,Turmeric,8.0,40.0,5.0,0.2334,1,4,114
Andhra Pradesh,ANANTAPUR,2002,Kharif,Arhar/Tur,33454.0,6557.0,0.196,0.9411,1,1,3
Andhra Pradesh,ANANTAPUR,2002,Kharif,Bajra,1925.0,581.0,0.3018,0.5159,1,1,6
Andhra Pradesh,ANANTAPUR,2002,Kharif,Castor seed,2050.0,416.0,0.2029,0.837,1,1,25
Andhra Pradesh,ANANTAPUR,2002,Kharif,Cotton(lint),7638.0,7144.0,0.9353,0.6207,1,1,33
Andhra Pradesh,ANANTAPUR,2002,Kharif,Dry chillies,2737.0,6128.0,2.2389,0.8843,1,1,37
Andhra Pradesh,ANANTAPUR,2002,Kharif,Groundnut,732262.0,259953.0,0.355,0.999,1,1,43
Andhra Pradesh,ANANTAPUR,2002,Kharif,Horse-gram,947.0,140.0,0.1478,0.5422,1,1,45
Andhra Pradesh,ANANTAPUR,2002,Kharif,Jowar,2906.0,4545.0,1.564,0.5289,1,1,48
Andhra Pradesh,ANANTAPUR,2002,Kharif,Korra,1000.0,100.0,0.1,0.7976,1,1,53
Andhra Pradesh,ANANTAPUR,2002,Kharif,Maize,3541.0,3431.0,0.9689,0.6416,1,1,59
Andhra Pradesh,ANANTAPUR,2002,Kharif,Moong(Green Gram),1150.0,174.0,0.1513,0.6616,1,1,63
Andhra Pradesh,ANANTAPUR,2002,Kharif,Onion,776.0,8432.0,10.866,0.8081,1,1,67
Andhra Pradesh,ANANTAPUR,2002,Kharif,Other Kharif pulses,490.0,47.0,0.0959,0.4797,1,1,74
Andhra Pradesh,ANANTAPUR,2002,Kharif,Ragi,5157.0,12140.0,2.3541,0.8027,1,1,90
Andhra Pradesh,ANANTAPUR,2002,Kharif,Rice,29066.0,66329.0,2.282,0.5697,1,1,95
Andhra Pradesh,ANANTAPUR,2002,Kharif,Small millets,919.0,180.0,0.1959,0.6373,1,1,103
Andhra Pradesh,ANANTAPUR,2002,Kharif,Soyabean,51.0,0.0,0.0,0.2304,1,1,105
Andhra Pradesh,ANANTAPUR,2002,Kharif,Sunflower,60319.0,22149.0,0.3672,0.9854,1,1,107
Andhra Pradesh,ANANTAPUR,2002,Kharif,Urad,32.0,2.0,0.0625,0.1347,1,1,116
Andhra Pradesh,ANANTAPUR,2002,Rabi,Bajra,129.0,39.0,0.3023,0.2613,1,2,6
Andhra Pradesh,ANANTAPUR,2002,Rabi,Dry chillies,83.0,161.0,1.9398,0.248,1,2,37
Andhra Pradesh,ANANTAPUR,2002,Rabi,Gram,54264.0,20186.0,0.372,0.9005,1,2,41
Andhra Pradesh,ANANTAPUR,2002,Rabi,Groundnut,17529.0,18651.0,1.064,0.8778,1,2,43
Andhra Pradesh,ANANTAPUR,2002,Rabi,Horse-gram,1859.0,688.0,0.3701,0.6866,1,2,45
Andhra Pradesh,ANANTAPUR,2002,Rabi,Jowar,12676.0,11497.0,0.907,0.7408,1,2,48
Andhra Pradesh,ANANTAPUR,2002,Rabi,Linseed,8.0,2.0,0.25,0.1007,1,2,57
Andhra Pradesh,ANANTAPUR,2002,Rabi,Maize,1288.0,8933.0,6.9356,0.4941,1,2,59
Andhra Pradesh,ANANTAPUR,2002,Rabi,Moong(Green Gram),4.0,1.0,0.25,0.0368,1,2,63
Andhra Pradesh,ANANTAPUR,2002,Rabi,Onion,401.0,7192.0,17.9352,0.6832,1,2,67
Andhra Pradesh,ANANTAPUR,2002,Rabi,Ragi,417.0,517.0,1.2398,0.5372,1,2,90
Andhra Pradesh,ANANTAPUR,2002,Rabi,Rice,10960.0,20462.0,1.867,0.4022,1,2,95
Andhra Pradesh,ANANTAPUR,2002,Rabi,Safflower,2594.0,340.0,0.1311,0.7111,1,2,98
Andhra Pradesh,ANANTAPUR,2002,Rabi,Small millets,10.0,2.0,0.2,0.0949,1,2,103
Andhra Pradesh,ANANTAPUR,2002,Rabi,Urad,408.0,236.0,0.5784,0.3925,1,2,116
Andhra Pradesh,ANANTAPUR,2002,Rabi,Wheat,362.0,333.0,0.9199,0.1499,1,2,119
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Arecanut,263.0,379.0,1.4411,0.2516,1,4,2
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Banana,19.0,1006.0,52.9474,0.1609,1,4,7
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Beans & Mutter(Vegetable),1.0,5.0,5.0,0.009,1,4,10
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Bhindi,126.0,938.0,7.4444,0.4492,1,4,13
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Brinjal,1026.0,10162.0,9.9045,0.9301,1,4,18
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Citrus Fruit,788.0,4000.0,5.0761,0.8704,1,4,27
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Coconut,869.0,3691149.0,4247.5823,0.3764,1,4,28
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Coriander,3914.0,481.0,0.1229,0.9451,1,4,32
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Cucumber,18.0,0.0,0.0,0.3871,1,4,35
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Grapes,111.0,2075.0,18.6937,0.6899,1,4,42
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Mango,3968.0,26176.0,6.5968,0.6748,1,4,60
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Orange,13767.0,112541.0,8.1747,0.9963,1,4,68
Andhra Pradesh,ANANTAPUR,2002,Whole Year,other fibres,132.0,0.0,0.0,0.5,1,4,121
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Other Fresh Fruits,2418.0,1552.0,0.6419,0.9512,1,4,73
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Other Vegetables,1767.0,0.0,0.0,0.7507,1,4,75
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Papaya,1544.0,201409.0,130.4462,0.9627,1,4,77
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Pome Fruit,1207.0,62789.0,52.0207,0.9764,1,4,85
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Potato,2.0,17.0,8.5,0.0183,1,4,87
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Sugarcane,329.0,22481.0,68.3313,0.3856,1,4,106
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Sweet potato,50.0,540.0,10.8,0.446,1,4,108
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Tobacco,51.0,90.0,1.7647,0.4788,1,4,111
Andhra Pradesh,ANANTAPUR,2002,Whole Year,Tomato,3356.0,16627.0,4.9544,0.9158,1,4,112
Andhra Pradesh,ANANTAPUR,2003,Kharif,Arhar/Tur,41178.0,6959.0,0.169,0.9518,1,1,3
Andhra Pradesh,ANANTAPUR,2003,Kharif,Bajra,2280.0,378.0,0.1658,0.5337,1,1,6
Andhra Pradesh,ANANTAPUR,2003,Kharif,Castor seed,1927.0,805.0,0.4177,0.8297,1,1,25
Andhra Pradesh,ANANTAPUR,2003,Kharif,Cotton(lint),4212.0,4262.0,1.0119,0.5593,1,1,33
Andhra Pradesh,ANANTAPUR,2003,Kharif,Dry chillies,2920.0,10702.0,3.6651,0.8896,1,1,37
Andhra Pradesh,ANANTAPUR,2003,Kharif,Groundnut,670935.0,187862.0,0.28,0.9985,1,1,43
Andhra Pradesh,ANANTAPUR,2003,Kharif,Horse-gram,492.0,54.0,0.1098,0.4235,1,1,45
Andhra Pradesh,ANANTAPUR,2003,Kharif,Jowar,12487.0,30830.0,2.469,0.7385,1,1,48
Andhra Pradesh,ANANTAPUR,2003,Kharif,Korra,1245.0,229.0,0.1839,0.8254,1,1,53
Andhra Pradesh,ANANTAPUR,2003,Kharif,Maize,6246.0,10718.0,1.716,0.7297,1,1,59
Andhra Pradesh,ANANTAPUR,2003,Kharif,Moong(Green Gram),1216.0,662.0,0.5444,0.6695,1,1,63
Andhra Pradesh,ANANTAPUR,2003,Kharif,Onion,846.0,13250.0,15.6619,0.8235,1,1,67
Andhra Pradesh,ANANTAPUR,2003,Kharif,Other Kharif pulses,340.0,15.0,0.0441,0.4127,1,1,74
Andhra Pradesh,ANANTAPUR,2003,Kharif,Ragi,3353.0,3547.0,1.0579,0.7707,1,1,90
Andhra Pradesh,ANANTAPUR,2003,Kharif,Rice,17515.0,44891.0,2.563,0.4853,1,1,95
Andhra Pradesh,ANANTAPUR,2003,Kharif,Samai,245.0,83.0,0.3388,0.4713,1,1,99
Andhra Pradesh,ANANTAPUR,2003,Kharif,Small millets,1420.0,299.0,0.2106,0.7188,1,1,103
